id,smi,mw,nrings,S,B,F,N,Se,Br,O,Cl,P,Si,C,s1,t1,t2,gap1,gap2,ip,ea,HOME_0-LUMO_0,HOME_0-LUMO_1,HOME_0-LUMO_2,HOME_0-LUMO_3,HOME_1-LUMO_0,HOME_1-LUMO_1,HOME_1-LUMO_2,HOME_1-LUMO_3,HOME_2-LUMO_0,HOME_2-LUMO_1,HOME_2-LUMO_2,HOME_2-LUMO_3,HOME_3-LUMO_0,HOME_3-LUMO_1,HOME_3-LUMO_2,HOME_3-LUMO_3
86031257,C1=CC=C2C=C3C(=CC2=C1)C4=CC=CC5=C4C6=C(C=C5)C7=C8C(=C36)C=CC9=C8C(=CC=C9)C1=CC2=CC=CC=C2C=C17,526.6380000000003,11,0,0,0,0,0,0,0,0,0,0,42,3.1715,2.1166,2.82,-1.0617,-1.4132000000000002,7.2708,2.4494,-1.827,-2.1714,-2.3091,-3.0372999999999992,-2.1579,-2.502299999999999,-2.64,-3.368199999999999,-2.258000000000001,-2.6024000000000003,-2.740100000000001,-3.4683,-2.8183000000000007,-3.1627,-3.3004000000000007,-4.0286
86031259,C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C7C=CC8=C9C7=C(C(=C65)C=C4)C1=CC2=CC=CC=C2C=C1C9=CC=C8,526.6380000000004,11,0,0,0,0,0,0,0,0,0,0,42,2.6472,1.537,2.4211,-0.4267999999999996,-0.6528999999999998,7.0336,2.7475,-1.328899999999999,-1.9999999999999991,-2.134199999999999,-2.7688,-1.9269,-2.598,-2.7322,-3.3668000000000005,-2.0394000000000005,-2.710500000000001,-2.8447000000000005,-3.479300000000001,-2.4931,-3.1642,-3.2984,-3.9330000000000007
86031260,C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=C7C=CC8=C9C7=C6C1=CC2=CC=CC=C2C=C1C9=CC=C8)C=C4,526.6380000000003,11,0,0,0,0,0,0,0,0,0,0,42,2.8278,1.692,2.4915,-0.5562,-0.8925000000000001,7.0816,2.6931,-1.433399999999999,-2.0442,-2.1492,-2.8519,-1.9756,-2.586400000000001,-2.6914000000000007,-3.394100000000001,-2.0714999999999986,-2.6823,-2.7872999999999992,-3.49,-2.5794,-3.190200000000001,-3.2952000000000004,-3.997900000000001
86035823,CC1=CC=C(S1)C2=CC=C(C=C2)C3=C4C=CC=CC4=C(C5=CC6=CC=CC=C6C=C53)C7=CC=C(C=C7)C8=CC=C(S8)C,572.7980000000002,8,2,0,0,0,0,0,0,0,0,0,40,2.7943,1.5199,2.9096,-0.24550000000000027,-0.13019999999999987,6.956,2.3607,-1.5398000000000005,-2.3640000000000008,-2.378400000000001,-2.8705000000000007,-2.1064,-2.9306,-2.9450000000000003,-3.4371,-2.1110999999999995,-2.9353,-2.9497,-3.4418,-2.6397000000000004,-3.4639000000000006,-3.478300000000001,-3.9704000000000006
86177392,CC1=C2C3=CC=CC4=C3C5=C(C=CC6=C5C2=C(C6)C=C1)C7=CC=CC=C47,328.414,7,0,0,0,0,0,0,0,0,0,0,26,4.063,3.1151,3.735,-2.1672000000000002,-2.4952,7.9214,1.4739,-2.771000000000001,-3.0562000000000005,-3.428400000000001,-3.8501,-2.944700000000001,-3.2299000000000007,-3.602100000000001,-4.0238000000000005,-3.2789,-3.5641,-3.9363,-4.358,-3.6396,-3.9248,-4.297,-4.718699999999999
86221937,C1CC2C=CC1C3=CC4=CC5=CC6=CC=CC=C6C=C5C=C4C=C23,306.4080000000001,7,0,0,0,0,0,0,0,0,0,0,24,2.967,1.6512,3.0211,-0.3353999999999999,-0.2812999999999999,7.5132,1.997,-1.6576999999999993,-2.9803999999999995,-3.2583,-3.918399999999999,-2.6678000000000006,-3.990500000000001,-4.268400000000001,-4.9285000000000005,-2.7572,-4.0799,-4.3578,-5.0179,-2.9359,-4.2586,-4.536499999999999,-5.196599999999999
86253015,C1=CC=C2C=C3C=C4C5=C6C7=C(C=CC8=C7C9=C(C=C8)C=CC(=C96)C4=CC3=CC2=C1)C=C5,400.48000000000013,9,0,0,0,0,0,0,0,0,0,0,32,3.2455,2.0602,2.9552,-0.8749000000000002,-1.1652,7.5593,2.3972,-1.852899999999999,-2.326,-2.45,-3.417399999999999,-2.4330000000000007,-2.906100000000001,-3.030100000000001,-3.997500000000001,-2.4941000000000004,-2.967200000000001,-3.0912000000000006,-4.0586,-2.5996999999999995,-3.0728,-3.1968,-4.164199999999999
87166028,C=CC1C[Si]([Si][Si]O1)(C=C)C2=CC=CC3=CC4=C(C=C32)C5=CC6=CC7=CC=CC=C7C=C6C=C5C=C4,508.8010000000003,7,0,0,0,0,0,0,1,0,0,3,32,1.7032,1.2435,1.9255,-0.7838,-0.5615000000000001,5.7676,2.1548,-0.3925999999999998,-0.8338999999999999,-1.4127999999999998,-1.6673999999999998,-1.1777999999999995,-1.6190999999999995,-2.1979999999999995,-2.4525999999999994,-1.8606,-2.3019,-2.8808,-3.1354,-2.1029,-2.5442,-3.1231,-3.3777
87371603,C1=CC=C2C=C3C(=CC2=C1)C=CC4=CC5=C(C=C6C=CC=C(C6=C5)C7=C8C=C(C=CC8=CC9=C7C=CC(=C9)N)N)C=C43,534.6620000000003,9,0,0,0,2,0,0,0,0,0,0,40,3.1456,1.9233,2.1416,-0.7010000000000001,-1.705,6.8391,2.275,-1.357899999999999,-1.7022999999999993,-1.9499999999999995,-2.605899999999999,-1.8462,-2.1906,-2.4383,-3.0942,-2.2416,-2.5860000000000003,-2.8337000000000003,-3.4896000000000003,-2.2642000000000007,-2.608600000000001,-2.856300000000001,-3.512200000000001
87587774,C1C(O[Si][Si][Si]1)C2=C3C=CC4=CC5=CC6=CC=CC=C6C=C5C=C4C3=CC7=CC=CC=C72,454.7090000000002,7,0,0,0,0,0,0,1,0,0,3,28,1.6898,1.1685,1.3176,-0.6472000000000002,-1.0194,5.8952,-3321.4471,-0.1558999999999999,-0.4614000000000002,-0.9703,-1.3755000000000006,-0.5712000000000002,-0.8767000000000005,-1.3856000000000002,-1.7908000000000008,-1.8215,-2.127,-2.6358999999999995,-3.0411,-1.9577,-2.2632000000000003,-2.7721,-3.1773000000000007
87588460,C1C(O[Si][Si][Si]1)C2=C3C=C4C=CC5=CC6=CC7=CC=CC=C7C=C6C=C5C4=CC3=CC8=CC=CC=C82,504.76900000000023,8,0,0,0,0,0,0,1,0,0,3,32,1.687,1.1662,1.3184,-0.6453999999999998,-1.0139999999999998,5.8752,2.4217,-0.1528,-0.2142999999999997,-0.9517999999999996,-1.3416999999999994,-0.5740999999999996,-0.6355999999999993,-1.373099999999999,-1.762999999999999,-1.7401999999999995,-1.8017,-2.5391999999999992,-2.929099999999999,-1.8672000000000004,-1.9287,-2.6662,-3.0561
87616354,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC4=C(C5=CC6=CC=CC=C6C=C5C=C43)N(C7=CC=CC=C7)C8=CC=CC=C8,562.7160000000002,8,0,0,0,2,0,0,0,0,0,0,42,2.6488,1.4856,2.6668,-0.3224,-0.3044000000000002,6.8621,2.3473,-1.3033,-2.5753000000000004,-2.889,-3.0513000000000003,-1.632299999999999,-2.904299999999999,-3.217999999999999,-3.380299999999999,-1.8841,-3.1561000000000003,-3.4698,-3.6321,-2.710099999999999,-3.982099999999999,-4.295799999999999,-4.458099999999999
87909507,C1=CC=C(C=C1)NC2=CC=C(C=C2)C3=C(C(=C(C=C3)NC4=CC=CC=C4)C5=CC=CC6=CC7=CC8=CC=CC=C8C=C7C=C65)C9=CC=CC1=CC2=CC3=CC=CC=C3C=C2C=C19,788.994,12,0,0,0,2,0,0,0,0,0,0,60,2.7593,1.5182,1.5684,-0.2770999999999999,-1.468,6.6993,2.6959,-1.3600999999999992,-1.4388999999999994,-2.5847,-2.6449,-1.5123999999999995,-1.5911999999999995,-2.737,-2.7972,-1.6221999999999994,-1.7009999999999996,-2.8468,-2.907,-1.7310999999999996,-1.8099,-2.9557,-3.0159
88264683,C1=CC=C(C=C1)C2C=CC(C=C2)(N(C3=CC=CC=C3)C4=CC5=CC6=CC7=CC=CC=C7C=C6C=C5C=C4)N(C8=CC=CC=C8)C9=CC1=CC2=CC3=CC=CC=C3C=C2C=C1C=C9,791.0100000000001,12,0,0,0,2,0,0,0,0,0,0,60,2.8788,1.5785,1.6188,-0.2782,-1.5382,6.7211,2.7846,-1.1019000000000003,-1.530200000000001,-2.408300000000001,-2.7088,-1.3476,-1.7759,-2.654,-2.9544999999999995,-1.6500000000000004,-2.0783000000000005,-2.9564000000000004,-3.2569,-1.6812000000000005,-2.1095000000000006,-2.9876000000000005,-3.2881
88264685,C1C=C(C=CC1(N(C2=CC=CC=C2)C3=CC4=CC5=CC6=CC=CC=C6C=C5C=C4C=C3)N(C7=CC=CC=C7)C8=CC9=CC1=CC2=CC=CC=C2C=C1C=C9C=C8)C1=CC=CC=C1,791.0100000000001,12,0,0,0,2,0,0,0,0,0,0,60,2.616,1.5081,1.5814,-0.4001999999999999,-1.4348,6.8048,2.8207,-1.2580999999999989,-1.5246999999999993,-2.2307,-2.5714999999999995,-1.4719999999999995,-1.7386,-2.4446000000000003,-2.7854,-1.5557999999999996,-1.8224,-2.5284000000000004,-2.8692,-1.654,-1.9206000000000003,-2.6266000000000007,-2.9674000000000005
88444466,C1=CC=C2C=C3C(=CC2=C1)C=CC4=CC5=C(C6=CC=CC=C6C=C5C=C43)N7[Si]N[Si]7,412.6000000000001,7,0,0,0,2,0,0,0,0,0,2,26,2.3785,1.7547,1.7976,-1.1309,-1.7117999999999998,6.3523,1.6879,-1.3152999999999997,-1.5381,-2.1754999999999995,-2.4482,-2.0051,-2.2279,-2.8652999999999995,-3.138,-2.129600000000001,-2.352400000000001,-2.9898000000000007,-3.262500000000001,-2.3600000000000003,-2.5828000000000007,-3.2202,-3.492900000000001
88526593,C1C(O[Si]([Si][Si]1)(O)O)C2=C3C=CC4=CC5=CC6=CC=CC=C6C=C5C=C4C3=CC7=CC=CC=C72,488.72300000000024,7,0,0,0,0,0,0,3,0,0,3,28,1.691,1.1884,1.9509,-0.6857999999999997,-0.4258999999999997,5.5826,2.2948,-0.4710000000000001,-0.6828000000000003,-1.7278000000000002,-1.7705000000000002,-1.2712000000000003,-1.4830000000000003,-2.5280000000000005,-2.5707000000000004,-1.8016000000000003,-2.0134000000000007,-3.0584000000000007,-3.1011000000000006,-2.0075000000000003,-2.2193000000000005,-3.2643000000000004,-3.3070000000000004
88948860,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C3=C4C5=C6C(=CC=C5)C7=C(C(=CC(=C7C8=C6C(=CC=C8)C4=C(C(=C3)C9=CC=CC=C9)C1=CC=CC(=C1)B1OC(C(O1)(C)C)(C)C)C1=CC=CC(C1)C)C1=CC=CC=C1)C1=CC=CC=C1,1026.9350000000002,14,0,2,0,0,0,0,4,0,0,0,73,3.807,2.7188,2.9361,-1.6305999999999998,-2.5014999999999996,7.1598,2.0375,-2.4166000000000007,-2.5199000000000007,-2.6843000000000004,-3.163100000000001,-2.6332000000000004,-2.7365000000000004,-2.9009,-3.3797000000000006,-2.6943,-2.7976,-2.962,-3.4408000000000003,-2.8823000000000008,-2.9856000000000007,-3.1500000000000004,-3.628800000000001
89262854,CC1CC2=C3C4=C(C5=CC=CC=C25)SSC4=C6C=CC=CC6=C3S1,362.54400000000004,6,3,0,0,0,0,0,0,0,0,0,21,2.2926,1.1067,2.1699,0.07920000000000016,-0.04349999999999987,6.9466,1.8903,-1.1182999999999996,-1.8033,-2.2739000000000003,-2.5695,-2.1,-2.785,-3.2556000000000003,-3.5512,-2.6111000000000004,-3.296100000000001,-3.766700000000001,-4.0623000000000005,-2.765699999999999,-3.4506999999999994,-3.9213,-4.216899999999999
89302551,CCCCCCC1=CC2=CC3=C(C=C2C=C1)C=C4C=C(C=CC4=C3)C=CC5=CC6=CC7=CC8=CC9=C(C=C8C=C7C=C6S5)SC(C9)C(C)C1=CC2=CC3=C(C=C2C=C1)C=C1C=C(C=CC1=C3)C,897.265,13,2,0,0,0,0,0,0,0,0,0,65,2.8103,1.5612,1.6428,-0.31210000000000004,-1.4795999999999998,6.6207,2.9115,-1.2733999999999988,-1.475899999999999,-1.6353999999999995,-2.1766999999999994,-1.4634999999999998,-1.6660000000000004,-1.8255000000000008,-2.3668000000000005,-1.5393999999999988,-1.7418999999999991,-1.9014,-2.4426999999999994,-1.7698,-1.9723000000000008,-2.131800000000001,-2.6731000000000007
89302552,CCCCCCC1=CC2=CC3=C(C=C2C=C1)C=C4C=C(C=CC4=C3)C=CC5CC6=CC7=CC8=CC9=C(C=C8C=C7C=C6S5)C=C(S9)C=CC1=CC2=CC3=CC4=CC=CC=C4C=C3C=C2C=C1,881.2220000000001,13,2,0,0,0,0,0,0,0,0,0,64,2.8541,1.5743,1.576,-0.2945000000000002,-1.5726,6.77,2.8183,-1.4966999999999997,-1.5389,-1.7335999999999991,-2.4303,-1.5826000000000002,-1.6248000000000005,-1.8195,-2.5162000000000004,-1.6055,-1.6477000000000004,-1.8424,-2.5391000000000004,-1.8904000000000003,-1.9326000000000008,-2.1273,-2.8240000000000007
89353478,C1C=C2CC(=CC3=C2C4=C1C=C(C=C4C=C3)C5=C6C=CC=CC6=C(C7=CC8=CC=CC=C8C=C75)N(C9=CC=CC=C9)C1=CC=C(C=C1)C=CC1=CC=CC=C1)N(C1=CC=CC=C1)C1=CC=C(C=C1)C=CC1=CC=CC=C1,969.2440000000001,14,0,0,0,2,0,0,0,0,0,0,74,2.6132,1.4584,2.1964,-0.30359999999999987,-0.7203999999999997,6.4383,2.7086,-1.3041999999999998,-1.8882999999999992,-2.0585,-2.352899999999999,-1.3857999999999997,-1.969899999999999,-2.1400999999999994,-2.434499999999999,-1.801400000000001,-2.3855000000000004,-2.5557000000000007,-2.8501000000000003,-1.8726000000000005,-2.4567,-2.6269,-2.9213
90287459,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)N(C4=CC5=CC=CC=C5C=C4)C6=C7C=CC=CC7=CC8=C(C9=CC=CC=C9C=C86)N(C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC2=CC=CC=C2C=C1,967.2280000000001,14,0,0,0,2,0,0,0,0,0,0,74,2.5716,1.442,2.5999,-0.3123999999999998,-0.2841,6.6772,2.6674,-1.2713,-2.2543,-2.3428000000000004,-2.4720000000000004,-1.4387000000000008,-2.4217000000000004,-2.510200000000001,-2.639400000000001,-1.8569,-2.839899999999999,-2.9284,-3.0576,-2.1776,-3.1606,-3.2491000000000003,-3.3783000000000003
91161993,CCC1=CC=C(C=C1)N2C3=C4C5=C2C=C6C7=C(C8=C9C(=C75)C1=C4C2=C(C=C1C1=C4C5=C(C=C(C7=C5C(=C19)C1=C8C=C5CN(C(=O)C8=CC(=C7C1=C58)Cl)C)C)C(=O)N(C4=O)C)C(=O)N(C(=O)C2=C3)C)C(=O)N(C6=O)C,982.4079999999997,18,0,0,0,5,0,0,7,1,0,0,61,2.3102,1.3943,2.0121,-0.47840000000000016,-0.7765,7.6884,4.1039,-0.9924,-1.5780000000000012,-2.1377000000000006,-2.4217000000000004,-1.4007999999999985,-1.9864,-2.546099999999999,-2.830099999999999,-1.5071999999999992,-2.0928000000000004,-2.6525,-2.9365,-1.5306999999999995,-2.1163000000000007,-2.676,-2.96
101003895,C1=CC=C2C3=C4C5=C(C2=C1)C=CC=C5C6=C7C4=C(C=C3)C8=C9C7=C(C=C6)C1=C2C9=C(C=C8)C3=CC=CC4=C3C2=C(C=C1)C1=CC=CC=C41,598.7040000000003,14,0,0,0,0,0,0,0,0,0,0,48,3.2871,2.4186,3.1741,-1.5501,-1.6631,7.2475,2.5216,-1.9460999999999995,-2.4940999999999995,-2.6539,-2.7996,-2.3934,-2.9414,-3.1011999999999995,-3.2469,-2.5314,-3.0794,-3.2391999999999994,-3.3849,-2.6456,-3.1936,-3.3534,-3.4991000000000003
101003896,C1=CC2=C3C(=C1)C4=C5C6=C(C=CC(=C36)C=C2)C7=C8C5=C(C=C4)C9=C1C8=C(C=C7)C2=C3C1=C(C=C9)C1=CC=CC4=C1C3=C(C=C4)C=C2,572.6660000000003,14,0,0,0,0,0,0,0,0,0,0,46,3.0842,2.1983,2.7942,-1.3124000000000002,-1.6024000000000003,7.1682,2.634,-1.75,-2.3552,-2.5255,-2.7169,-2.2585999999999995,-2.8637999999999995,-3.0341,-3.2255,-2.386000000000001,-2.991200000000001,-3.161500000000001,-3.352900000000001,-2.5311000000000003,-3.1363000000000003,-3.3066000000000004,-3.498
101025017,C1C=C2C=CC3=C4C2=C5C1=CC6=C7C5=C8C4=C9C(=C3)C=CC1=C9C2=C8C3=C(C=CC(=C73)C=C6)C=C2C=C1,460.5350000000002,12,0,0,0,0,0,0,0,0,0,0,37,2.6215,1.4392,2.5744,-0.2568999999999999,-0.30400000000000027,7.0523,2.5402,-1.293,-2.1217000000000006,-2.1972000000000005,-2.673000000000001,-2.1117,-2.9404000000000003,-3.0159,-3.4917000000000007,-2.230999999999999,-3.0596999999999994,-3.1352,-3.611,-2.4449,-3.2736,-3.3491,-3.8249
101025018,C1C=C2C=C3C=CC4=C5C3=C6C2=C7C1=CC=CC7=CC6=CC5=CC=C4,314.387,7,0,0,0,0,0,0,0,0,0,0,25,2.0052,0.188,2.0885,1.6292,1.7125,7.0632,2.4997,-0.8360000000000003,-1.9656,-2.8719,-2.9706,-1.8541000000000007,-2.9837000000000007,-3.890000000000001,-3.9887000000000006,-2.5212000000000003,-3.6508,-4.5571,-4.6558,-2.586500000000001,-3.716100000000001,-4.622400000000001,-4.721100000000001
101072907,C1=CC2=CC3=C4C2=C5C6=C1C=CC7=CC8=C9C1=C2C%10=C(C=CC1=C8)C=C1C%10=C8C%10=C(C=C1)C=C1C%10=C%10C%11=C(C=C1)C=C(C%11=C4C1=C5C(=C2C8=C%101)C9=C76)C=C3,666.7379999999999,19,0,0,0,0,0,0,0,0,0,0,54,1.4961,0.9811,1.2821,-0.46609999999999996,-0.6800999999999999,6.9473,3.3949,-0.7576999999999998,-0.9748,-1.6300999999999997,-2.1682,-0.9284,-1.1455000000000002,-1.8007999999999995,-2.3389,-1.011900000000001,-1.229000000000001,-1.8843000000000003,-2.422400000000001,-1.2151000000000014,-1.4322000000000017,-2.087500000000001,-2.6256000000000013
101089179,CCCCCCCCCCCCC1=CC2=C3C(=C1)C4=CC(=CC5=C4C6=C7C8=C(C=C(C=C58)CCCCCCCCCCCC)C9=CC(=CC1=C4C=C(C=C5C4=C(C7=C91)C(=C36)C1=C5C=C(C=C21)CCCCCCCCCCCC)CCCCCCCCCCCC)CCCCCCCCCCCC)N1CCCCC1,1447.3599999999997,14,0,0,0,1,0,0,0,0,0,0,107,3.21,2.5711,2.9365,-1.9322,-2.2056999999999998,6.8064,2.2195,-1.957699999999999,-1.996599999999999,-2.3149,-3.2551,-2.274099999999999,-2.312999999999999,-2.6312999999999995,-3.5714999999999995,-2.497399999999999,-2.536299999999999,-2.8546,-3.7948,-2.6753,-2.7142,-3.0325000000000006,-3.972700000000001
101089180,CCCCCCCCCCCCC1=CC2=C3C(=C1)C4=CC(=CC5=C4C6=C7C8=C(C=C(C=C58)CCCCCCCCCCCC)C9=CC(=CC1=C4C=C(C=C5C4=C(C7=C91)C(=C36)C1=C5C=C(C=C21)CCCCCCCCCCCC)CCCCCCCCCCCC)CCCCCCCCCCCC)OC1CCCCC1,1462.3709999999996,14,0,0,0,0,0,0,1,0,0,0,108,3.2849,2.6024,3.0822,-1.9198999999999997,-2.1226,7.0794,2.2729,-2.216799999999999,-2.2352,-2.5666,-3.512599999999999,-2.2935,-2.3119000000000005,-2.6433,-3.5893,-2.6836,-2.702000000000001,-3.0334000000000003,-3.9794,-2.9416,-2.96,-3.2913999999999994,-4.237399999999999
101127935,C1=CC=C2C=C3C(=CC2=C1)C=C4C=CC5=C6C4=C3C(=O)C6=CC=C5,304.34799999999996,6,0,0,0,0,0,0,1,0,0,0,23,2.6557,1.5818,2.7651,-0.5079000000000002,-0.3985000000000003,7.9373,2.6548,-1.3668999999999991,-2.1498,-2.9691,-3.3008,-1.985,-2.7679,-3.5872,-3.9189,-2.202399999999999,-2.9853,-3.8046,-4.136299999999999,-2.3513,-3.1342000000000008,-3.953500000000001,-4.285200000000001
101127962,C1=CC=C2C(=C1)C=C3C4=CC=CC5=C4C6=C(C=C5)C=CC7=C6C3=C2C7=O,328.3700000000001,7,0,0,0,0,0,0,1,0,0,0,25,2.9825,2.2186,2.7645,-1.4546999999999999,-1.6726999999999999,8.1952,2.547,-1.7553999999999998,-2.5222,-3.1833,-3.755299999999999,-1.9681999999999995,-2.7349999999999994,-3.3961,-3.968099999999999,-2.0592000000000006,-2.8260000000000005,-3.4871000000000008,-4.0591,-2.5483,-3.3151,-3.9762,-4.548199999999999
101141262,CCCCCCCCN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C3=O)C4=CC=C(C=C4)C=CC5=CC=C(C=C5)C6=C7C=CC=CC7=CC8=CC9=CC=CC=C9C=C86,732.8800000000001,9,0,0,0,2,0,0,4,0,0,0,50,2.8519,1.5537,2.8217,-0.25550000000000006,-0.2857000000000003,7.3394,3.6527,-0.2398000000000006,-1.4547000000000008,-1.5098000000000005,-1.5797000000000008,-0.9377000000000012,-2.1526000000000014,-2.207700000000001,-2.2776000000000014,-1.3078000000000003,-2.5227000000000004,-2.5778,-2.6477000000000004,-1.5170000000000012,-2.7319000000000013,-2.787000000000001,-2.8569000000000013
101141263,CCCCCCCCN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C3=O)C4=CC=C(C=C4)C=CC5=C(C=C(C(=C5)OCC(CC)CCCC)C=CC6=CC=C(C=C6)C7=C8C=CC=CC8=CC9=CC1=CC=CC=C1C=C97)OCC(CC)CCCC,1091.4459999999995,10,0,0,0,2,0,0,6,0,0,0,74,2.8588,1.556,2.7979,-0.2532000000000001,-0.31410000000000027,7.0626,3.6327,-0.2069999999999989,-1.4196999999999989,-1.4977,-1.6035999999999992,-0.5696999999999992,-1.782399999999999,-1.8604000000000005,-1.9662999999999995,-0.9818999999999996,-2.1945999999999994,-2.2726000000000006,-2.3785,-1.1591999999999985,-2.3718999999999983,-2.4498999999999995,-2.5557999999999987
101141264,CCCCCCCCN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C3=O)C4=CC=C(C=C4)C5=C6C=CC=CC6=CC7=CC8=CC=CC=C8C=C75,630.7440000000003,8,0,0,0,2,0,0,4,0,0,0,42,2.8704,1.5585,2.9431,-0.24659999999999993,-0.17390000000000017,7.5721,3.5528,-0.245000000000001,-1.4619,-1.5235000000000003,-1.6165000000000005,-1.2754000000000012,-2.4923,-2.5539000000000005,-2.6469000000000005,-1.500300000000001,-2.7172,-2.7788000000000004,-2.8718000000000004,-1.562100000000001,-2.779,-2.8406,-2.9336
101141265,CCCCCCCCN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C3=O)C4=CC=C(C=C4)C=CC5=CC=C(C=C5)C=CC6=CC(=C(C=C6OCC(CC)CCCC)C=CC7=CC=C(C=C7)C8=C9C=CC=CC9=CC1=CC2=CC=CC=C2C=C18)OCC(CC)CCCC,1193.5819999999997,11,0,0,0,2,0,0,6,0,0,0,82,2.8036,1.5322,2.3581,-0.26080000000000014,-0.7063000000000001,6.9239,3.5806,-0.1730999999999998,-1.3887,-1.4518999999999993,-1.5759999999999996,-0.490400000000001,-1.7060000000000013,-1.7692000000000003,-1.8933000000000009,-0.8962000000000003,-2.111800000000001,-2.175,-2.2991,-0.9890000000000008,-2.204600000000001,-2.2678000000000003,-2.3919000000000006
101141266,CCCCCCCCN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C3=O)C4=CC=C(C=C4)C=CC5=CC=C(C=C5)C=CC6=C(C=C(C(=C6)OCC(CC)CCCC)C=CC7=CC=C(C=C7)C=CC8=CC=C(C=C8)C9=C1C=CC=CC1=CC1=CC2=CC=CC=C2C=C19)OCC(CC)CCCC,1295.7179999999996,12,0,0,0,2,0,0,6,0,0,0,90,2.8452,1.5534,2.2512,-0.2615999999999996,-0.8555999999999999,6.7028,3.8137,-0.1975000000000015,-1.410400000000001,-1.4831000000000003,-1.5538000000000007,-0.2392000000000003,-1.4520999999999995,-1.524799999999999,-1.5954999999999997,-0.573500000000001,-1.7864000000000004,-1.8591,-1.9298,-0.6897000000000002,-1.9026,-1.975299999999999,-2.046
101161800,CC1CC2=C3C4=C(C=C2C)C=C5C=CC=C6C5=C4C7=C8C3=C1C=C(C8=CC9=C(C1=CC=CC=C1C6=C97)C1=CC=CC(=C1)C)C,558.7240000000002,11,0,0,0,0,0,0,0,0,0,0,44,1.7725,0.4014,1.9793,0.9697,1.1765,6.6185,2.8162,-0.7296999999999993,-1.8808,-2.4117,-2.772499999999999,-1.6853999999999996,-2.8365,-3.3674,-3.7281999999999993,-2.1569000000000003,-3.3080000000000007,-3.8389000000000006,-4.1997,-2.317,-3.4681000000000006,-3.999000000000001,-4.3598
101252086,C1=CC2=CC3=C4C5=C2C(=C1)C=C(C5=C6C7=C(C8=C(C=CC9=C8C(=C47)C(=C3)C=C9)O)OC6=O)O,424.4110000000002,9,0,0,0,0,0,0,4,0,0,0,29,2.0105,0.665,2.0748,0.6804999999999999,0.7448000000000001,7.4156,3.0824,-0.8412000000000006,-1.9827,-2.5780000000000003,-2.9575,-1.5984000000000016,-2.7399000000000004,-3.3352000000000013,-3.714700000000001,-2.2136000000000013,-3.3551,-3.950400000000001,-4.3299,-2.2513000000000005,-3.3928,-3.9881,-4.3676
101257676,C1=CC=C(C=C1)C2=CC=CC3=C2C4=CC=CC5=C4C6=C3C=CC7=C6C8=C(C=CC=C58)C9=CC=CC=C79,452.55600000000015,9,0,0,0,0,0,0,0,0,0,0,36,3.8148,2.8636,3.4809,-1.9123999999999999,-2.2462999999999997,7.6992,1.9278,-2.4992,-2.7786,-3.0641000000000007,-3.6000000000000005,-2.6746,-2.954,-3.2395000000000005,-3.7754,-2.914999999999999,-3.194399999999999,-3.4799,-4.0158,-3.2415000000000003,-3.5209,-3.806400000000001,-4.342300000000001
101257677,C1=CC=C(C=C1)C2=CC=CC=C2C3=CC=CC4=C3C5=CC=CC6=C5C7=C4C=CC8=C7C9=C6C=CC1=C9C2=C(C=CC=C82)C2=CC=CC=C12,602.7360000000002,12,0,0,0,0,0,0,0,0,0,0,48,3.6593,2.6751,3.3748,-1.6909,-1.9754,7.4805,2.1934,-2.247299999999999,-2.6415999999999995,-2.8564,-3.1996,-2.503499999999999,-2.8978,-3.1126,-3.455799999999999,-2.6808999999999994,-3.0752,-3.29,-3.6332,-2.8736,-3.2679,-3.4827000000000004,-3.8259
101257678,C1=CC=C(C=C1)C2=CC=CC3=C2C4=CC=CC5=C4C6=C3C=CC7=C6C8=C5C=CC9=C8C1=C7C=CC2=C1C1=C(C=CC=C91)C1=CC=CC=C21,600.7200000000003,13,0,0,0,0,0,0,0,0,0,0,48,3.4398,2.5276,3.2819,-1.6154000000000002,-1.7733000000000003,7.3444,2.3801,-2.0790000000000006,-2.544100000000001,-2.744800000000001,-3.0276000000000005,-2.422699999999999,-2.8877999999999995,-3.088499999999999,-3.371299999999999,-2.589700000000001,-3.054800000000001,-3.2555000000000005,-3.5383000000000004,-2.8096,-3.2747,-3.4754,-3.7582
